date,padd1a diesel retail spread (nominal),padd1a-no. 2 diesel low sulfur retail price (nominal),usgc-no. 2 diesel low sulfur spot price (nominal),padd1a-distillate-weekly ending stock,houston-linden-buckeye tariff rate (nominal),price deflator
2000-01-01,,,,15408.8,,0.5592440928186168
2000-02-01,,,,15408.8,,0.562557150240528
2000-03-01,,,,15408.8,,0.5671954306312036
2000-04-01,,,,15408.8,,0.5675267363733948
2000-05-01,,,,15408.8,,0.5681893478577771
2000-06-01,,,,15408.8,,0.5711710995374972
2000-07-01,,,,15408.8,,0.5724963225062617
2000-08-01,,,,15408.8,,0.5724963225062617
2000-09-01,,,,5765.0,,0.5754780741859817
2000-10-01,,,,5765.0,,0.5764719914125551
2000-11-01,,,,5765.0,,0.5768032971547462
2000-12-01,,,,6458.4,,0.5764719914125551
2001-01-01,,,,6458.4,,0.5801163545766574
2001-02-01,,,,6458.4,,0.5824354947719954
2001-03-01,,,,6458.4,,0.5837607177407598
2001-04-01,,,,6458.4,,0.5860798579360977
2001-05-01,,,,6458.4,,0.5887303038736267
2001-06-01,,,,5897.4,,0.5897242211002001
2001-07-01,,,,5897.4,,0.5880676923892445
